SP_NAME,SP_SCHEMA,SP_LANGUAGE,TABLE_NAME,COLUMN_NAME,RELATIONSHIP_TYPES
TAG_INSTANCES_11,CPS_DSCI_API,SQL,XX_TMP_PARENTS,B_PROPOSED_TAGSET_ID,PROCEDURE_CREATES_TABLE
TAG_INSTANCES_11,CPS_DSCI_API,SQL,XX_TMP_PARENTS,B_ENGAGEMENT_ID,PROCEDURE_CREATES_TABLE
TAG_INSTANCES_11,CPS_DSCI_API,SQL,XX_TMP_PARENTS,B_USERNAME,PROCEDURE_CREATES_TABLE
BULK_TAGGING,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG,*,PROCEDURE_CREATES_TABLE
BULK_TAGGING,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG,INSTANCE_ID,USED_AS_SELECT
BULK_TAGGING,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG,STR_VALUE,"USED_AS_JOIN,USED_AS_SELECT"
BULK_TAGGING,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG,TAGSET_ID,USED_AS_SELECT
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,*,PROCEDURE_CREATES_TABLE
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,DDL_ACTION,"USED_AS_SELECT,USED_AS_GROUP_BY"
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,TAGSET_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,TAG_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,INSTANCE_IDS,"USED_AS_SELECT,USED_AS_INSERT"
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,CCO,"USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_INSERT"
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,TIMESTMP,USED_AS_INSERT
BULK_TAGGING,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING,COMMENTS,"USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_INSERT"
BULK_TAGGING,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG,TAGSET_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGSET,TAGSET_ID,USED_AS_JOIN
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGSET,SCOPE,USED_AS_SELECT
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,*,USED_AS_MERGE
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,TAG_NAME,"USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_MERGE"
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,TAG_ID,USED_AS_SELECT
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,TAGSET_ID,"USED_AS_FILTER,USED_AS_MERGE"
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,IS_DELETED,"USED_AS_FILTER,USED_AS_MERGE,USED_AS_UPDATE"
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,TAG_NAME,"USED_AS_MERGE,USED_AS_JOIN"
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,UPDATED_BY,USED_AS_UPDATE
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,UPDATE_DTM,USED_AS_UPDATE
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,TAG_ID,USED_AS_INSERT
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,TAG_DESC,USED_AS_INSERT
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,CREATED_BY,USED_AS_INSERT
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,CREATE_DTM,USED_AS_INSERT
BULK_TAGGING,CPS_DSCI_API,SQL,DC_TAGS,IS_DELETED,USED_AS_INSERT
BULK_TAGGING,CPS_DSCI_API,SQL,SEQ_DC_TAGS,NEXTVAL,USED_AS_INSERT
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_TAGGING_INSTRUCTIONS,*,PROCEDURE_CREATES_TABLE
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,DC_TAGS,TAG_ID,USED_AS_JOIN
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,DC_TAGS,TAGSET_ID,USED_AS_SELECT
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_TAGGING_INSTRUCTIONS,DDL_ACTION,USED_AS_SELECT
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_TAGGING_INSTRUCTIONS,PROPOSED_TAGSET_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_TAGGING_INSTRUCTIONS,PROPOSED_TAG_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_TAGGING_INSTRUCTIONS,CCO_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_TAGGING_INSTRUCTIONS,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_TAGGING_INSTRUCTIONS,COMMENTS,"USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,SN_SERIAL_RANKED_*_TMP,INSTANCE_ID,USED_AS_SELECT
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,SN_SERIAL_RANKED_*_TMP,SCORE_RANK,USED_AS_FILTER
TAG_FROM_SERIAL_RESOLUTION,CPS_DSCI_API,SQL,SN_SERIAL_RANKED_*_TMP,*,USES_TABLE
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BUYING_PROGRAM_TYPE_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKING_CONTRACT,USED_AS_FILTER
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,IS_DELETED,USED_AS_FILTER
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,BOOKING_CONTRACT,"USED_AS_FILTER,USED_AS_GROUP_BY,USED_AS_SELECT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKING_CONTRACTS_EXTENSIONS,EXTENSION_END_DATE,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKING_CONTRACTS_EXTENSIONS,BOOKING_CONTRACT,"USED_AS_FILTER,USED_AS_GROUP_BY"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKING_CONTRACTS_EXTENSIONS,IS_DELETED,USED_AS_FILTER
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,BOOKING_CONTRACT,"USED_AS_DELETE,USED_AS_FILTER"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,AGREEMENT_START_DATE,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,AGREEMENT_END_DATE,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,SOLD_AS_PRICING_TYPE_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,BUYING_PROGRAM_TYPE_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,SOLD_AS_SERVICE_TYPE_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,CYCLE_ITERATOR_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,DELIVERABLE_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,SUB_TASK_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,TASK_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,DELIVERABLE_DESC,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,TASK_DESC,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,SUBTASK_DESC,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,ITERATOR_DATE_NAME,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,DUE_DATE_OFFSET,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,ANCHOR_DATE,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,ANCHOR_DATE_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,CYCLE_DAYS,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,ENGAGEMENT_NAME,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,SOLD_AS_BUYING_PROGRAM_NAME,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,SOLD_AS_SERVICE_NAME,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,SOLD_AS_PRICING_MODEL_NAME,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_CORE_ENG,DUE_DATE_LIST,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKING_CONTRACT,"USED_AS_SELECT,USED_AS_FILTER,USED_AS_JOIN"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,DC_ENGAGEMENT_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,AGREEMENT_START_DATE,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,AGREEMENT_END_DATE,"USED_AS_SELECT,USED_AS_FILTER"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_PRICING_TYPE_ID,"USED_AS_SELECT,USED_AS_JOIN"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BUYING_PROGRAM_TYPE_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_SERVICE_TYPE_ID,"USED_AS_SELECT,USED_AS_JOIN"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,IS_DELETED,USED_AS_FILTER
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,BOOKING_CONTRACT,USED_AS_JOIN
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,IS_DELETED,USED_AS_FILTER
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_JOIN"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_ENGAGEMENT_HDR,DC_ENGAGEMENT_ID,USED_AS_JOIN
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_ENGAGEMENT_HDR,ENGAGEMENT_NAME,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,PRICING_TYPE_ID,USED_AS_JOIN
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,BUYING_PROGRAM_TYPE_ID,USED_AS_JOIN
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,SERVICE_TYPE_ID,USED_AS_JOIN
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,SOLD_AS_BUYING_PROGRAM_NAME,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,SOLD_AS_SERVICE_NAME,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,SOLD_AS_PRICING_MODEL_NAME,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,SUB_TASK_ID,"USED_AS_SELECT,USED_AS_JOIN"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,DELIVERABLE_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,TASK_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,DELIVERABLE_DESC,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,TASK_DESC,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,SUBTASK_DESC,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,ANCHOR_DATE_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,ITERATOR_DATE_NAME,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,ANCHOR_DATE_NAME,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,CYCLE_ITERATOR_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,DUE_DATE_OFFSET,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_CISCO_DELIVERABLES,CYCLE_DAYS,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,VISIBILITY_DATE,"USED_AS_SELECT,USED_AS_FILTER,USED_AS_GROUP_BY,USED_AS_HAVING,USED_AS_MERGE"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,HEADER_NAME,"USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_DELETE,USED_AS_MERGE"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_DELETE,USED_AS_MERGE"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,DELIVERABLE_DESC,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,TASK_DESC,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,SUBTASK_DESC,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,DELIVERABLE_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,TASK_ID,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,SUB_TASK_ID,"USED_AS_SELECT,USED_AS_MERGE"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,ENGAGEMENT_NAME,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,DUE_DATE,"USED_AS_SELECT,USED_AS_MERGE"
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,CYCLE_DAYS,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,DUE_DATE_LIST,USED_AS_SELECT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,INDEX_POS,USED_AS_INSERT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,DUE_DATE,USED_AS_INSERT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,VISIBILITY_DATE,USED_AS_INSERT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,HEADER_NAME,USED_AS_INSERT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,MIN_OPEN_DATE,USED_AS_INSERT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,DC_DELIVERABLES_OWED_SCHEDULED_ENG,MAX_OPEN_DATE,USED_AS_INSERT
DC_SDP_CONTRACT_CHANGES,CPS_DSCI_API,SQL,SUB_TASKS,SUB_TASK_ID,"PROCEDURE_CREATES_TABLE,USED_AS_JOIN"
UPDATEORGHIERARCHY_STAGE,CPS_DSCI_API,SQL,ORGANIZATIONAL_HIERARCHY_STG,HIERARCHY_LEVEL,"USED_AS_UPDATE,USED_AS_FILTER"
UPDATEORGHIERARCHY_STAGE,CPS_DSCI_API,SQL,ORGANIZATIONAL_HIERARCHY_STG,HIERARCHY_STRING,USED_AS_UPDATE
UPDATEORGHIERARCHY_STAGE,CPS_DSCI_API,SQL,ORGANIZATIONAL_HIERARCHY_STG,CISCO_WORKER_PARTY_KEY,USED_AS_UPDATE
UPDATEORGHIERARCHY_STAGE,CPS_DSCI_API,SQL,ORGANIZATIONAL_HIERARCHY_STG,SUPERVISOR_PARTY_KEY,"USED_AS_FILTER,USED_AS_JOIN"
UPDATEORGHIERARCHY_STAGE,CPS_DSCI_API,SQL,ORGANIZATIONAL_HIERARCHY_STG,*,USES_TABLE
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_TAGS,TAGSET_ID,"USED_AS_SELECT,USED_AS_JOIN"
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_TAGS,IS_DELETED,USED_AS_SELECT
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_TAGS,TAG_ID,USED_AS_FILTER
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_TAGSET,TAGSET_ID,USED_AS_JOIN
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_TAGSET,IS_DELETED,USED_AS_SELECT
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_TAGSET,TAGSET_TYPE,USED_AS_SELECT
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_TAGSET,SCOPE,USED_AS_SELECT
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_USERS,CISCO_CCO_ID,"USED_AS_SELECT,USED_AS_FILTER,USED_AS_JOIN"
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_USERS,USER_TITLE,USED_AS_SELECT
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_USERS,USER_ID,USED_AS_JOIN
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,USER_ID,USED_AS_JOIN
TAG_INSTANCES,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES,CPS_DSCI_API,SQL,CPS_DB.CPS_DSCI_API.DC_ENGAGEMENT_TAGS_9,INSTANCE_ID,"USED_AS_MERGE,USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES,CPS_DSCI_API,SQL,CPS_DB.CPS_DSCI_API.DC_ENGAGEMENT_TAGS_9,TAGSET_ID,"USED_AS_MERGE,USED_AS_INSERT"
TAG_INSTANCES,CPS_DSCI_API,SQL,CPS_DB.CPS_DSCI_API.DC_ENGAGEMENT_TAGS_9,TAG_ID,"USED_AS_MERGE,USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES,CPS_DSCI_API,SQL,CPS_DB.CPS_DSCI_API.DC_ENGAGEMENT_TAGS_9,DC_ENGAGEMENT_ID,USED_AS_INSERT
TAG_INSTANCES,CPS_DSCI_API,SQL,CPS_DB.CPS_DSCI_API.DC_ENGAGEMENT_TAGS_9,UPDATE_BY,"USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES,CPS_DSCI_API,SQL,CPS_DB.CPS_DSCI_API.DC_ENGAGEMENT_TAGS_9,UPDATE_DTM,"USED_AS_INSERT,USED_AS_UPDATE"
BATCHUPDATEONEHIERARCHYVERSION,CPS_DSCI_API,SQL,CPS_DSCI_API.H_CURRENT,HIERARCHY_LEVEL,USED_AS_UPDATE
BATCHUPDATEONEHIERARCHYVERSION,CPS_DSCI_API,SQL,CPS_DSCI_API.H_CURRENT,HIERARCHY_STRING,USED_AS_UPDATE
BATCHUPDATEONEHIERARCHYVERSION,CPS_DSCI_API,SQL,CPS_DSCI_API.H_CURRENT,HIERARCHY_VERSION,USED_AS_FILTER
BATCHUPDATEONEHIERARCHYVERSION,CPS_DSCI_API,SQL,CPS_DSCI_API.H_CURRENT,OBJECT_NUMBER,USED_AS_UPDATE
BATCHUPDATEONEHIERARCHYVERSION,CPS_DSCI_API,SQL,CPS_DSCI_API.H_CURRENT,REPORTS_TO_OBJECT_NUMBER,USED_AS_FILTER
BATCHUPDATEONEHIERARCHYVERSION,CPS_DSCI_API,SQL,CPS_DSCI_API.H_CURRENT,*,USES_TABLE
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,TREE_ID,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,NOTIFICATION_CATEGORY,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,SUBJECT,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,DC_USER_ID,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,DC_ENGAGEMENT_ID,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,REQUEST_ID,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,DATA,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,CREATE_DTM,USED_AS_INSERT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,PARSED_JSON,TREE_ID,USED_AS_SELECT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,PARSED_JSON,NOTIFICATION_CATEGORY,USED_AS_SELECT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,PARSED_JSON,SUBJECT,USED_AS_SELECT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,PARSED_JSON,DC_USER_ID,USED_AS_SELECT
